,ID,name,UniProt,Gene Name
25708,FBpp0073232,CG15211-PA,Q9VZ71,CG15211
25709,FBpp0111888,CG15211-PB,Q9VZ71,CG15211
25710,FBpp0111889,CG15211-PC,Q9VZ71,CG15211
25711,FBpp0111890,CG15211-PD,Q9VZ71,CG15211
25712,FBpp0310232,CG15211-PE,Q9VZ71,CG15211
25713,FBpp0073233,CG15210-PA,Q9VZ67,CG15210
25714,FBpp0073234,CG15209-PA,Q9VZ66,CG15209
25715,FBpp0073235,Pgls-PA,Q9VZ64,Pgls
25716,FBpp0073236,CG2202-PA,Q9VZ63,CG2202
25717,FBpp0073237,CG2186-PA,Q9VZ60,CG2186
25718,FBpp0305177,CG2186-PB,Q9VZ60,CG2186
25719,FBpp0428085,CG2186-PC,,CG2186
25720,FBpp0073238,CG2157-PA,Q9VZ59,CG2157
25721,FBpp0308867,CG2157-PB,X2JEE5,CG2157
25722,FBpp0073239,CG15208-PA,Q9VZ54,CG15208
25723,FBpp0308814,CG15208-PB,Q9VZ54,CG15208
25724,FBpp0312028,CG15208-PC,Q9VZ54,CG15208
25725,FBpp0073242,v-PA,P20351,v
25726,FBpp0073243,CG2145-PA,Q9VZ49,CG2145
25727,FBpp0310188,CG2145-PB,Q9VZ49,CG2145
25728,FBpp0073246,SmydA-4-PA,Q9VZ41,SmydA
25729,FBpp0073247,SmydA-4-PB,Q8IR97,SmydA
25730,FBpp0304109,SmydA-4-PC,M9PHK0,SmydA
25731,FBpp0073248,CG15203-PA,Q9VZ37,CG15203
25732,FBpp0312042,CG15203-PB,Q9VZ37,CG15203
25733,FBpp0073250,CG1537-PA,Q9VZ38,CG1537
25734,FBpp0288875,CG1545-PB,Q9VZ39,CG1545
25735,FBpp0073252,CG1552-PA,Q9VZ40,CG1552
25736,FBpp0073253,CG1552-PB,H0RNL3,CG1552
25737,FBpp0312029,CG1552-PC,Q9VZ40,CG1552
25738,FBpp0073256,C901-PA,Q9VZ44,C901
25739,FBpp0073257,Rab9Fb-PA,Q8IR98,Rab9Fb
25740,FBpp0073258,Rab9Fa-PA,Q9VZ47,Rab9Fa
25741,FBpp0073259,CG1582-PA,Q9VZ55,CG1582
25742,FBpp0308815,CG1582-PB,Q9VZ55,CG1582
25743,FBpp0073260,Ork1-PB,Q94526,Ork1
25744,FBpp0073261,Ork1-PA,Q94526,Ork1
25745,FBpp0312045,Ork1-PD,Q94526,Ork1
25746,FBpp0310181,Ork1-PC,X2JJC8,Ork1
25747,FBpp0073262,CG1637-PB,Q9VZ56,CG1637
25748,FBpp0073263,CG1637-PC,Q9VZ58,CG1637
25749,FBpp0073264,CG1637-PA,Q9VZ57,CG1637
25750,FBpp0312076,CG1637-PE,Q9VZ57,CG1637
25751,FBpp0308868,CG1637-PD,X2JB52,CG1637
25752,FBpp0073265,sofe-PA,Q9VZ61,sofe
25753,FBpp0312030,sofe-PB,Q9VZ61,sofe
25754,FBpp0073266,feo-PA,Q9VZ62,feo
25755,FBpp0073267,sbr-PA,Q9U1H9,sbr
25756,FBpp0422971,sbr-PB,,sbr
25757,FBpp0422972,sbr-PC,,sbr
25758,FBpp0073268,CG32669-PA,P83740,CG32669
25759,FBpp0073277,sesB-PA,X2JB48,sesB
25760,FBpp0073278,sesB-PC,Q26365,sesB
25761,FBpp0073279,sesB-PB,X2JB48,sesB
25762,FBpp0073280,sesB-PD,Q26365,sesB
25763,FBpp0312078,sesB-PE,X2JB48,sesB
25764,FBpp0073281,Ant2-PA,O62526,Ant2
25765,FBpp0073282,Ant2-PB,O62526,Ant2
25766,FBpp0306086,Ant2-PC,O62526,Ant2
25767,FBpp0073284,CG2076-PA,Q9VZ34,CG2076
25768,FBpp0312037,CG2076-PB,Q9VZ34,CG2076
25769,FBpp0073285,CG2061-PA,Q9Y0Y7,CG2061
25770,FBpp0073287,CG2061-PB,Q9Y0Y7,CG2061
25771,FBpp0304657,CG2061-PD,Q9Y0Y7,CG2061
25772,FBpp0073290,Hsp60A-PA,O02649,Hsp60A
25773,FBpp0073291,Hsp60A-PB,O02649,Hsp60A
25774,FBpp0073292,Rpt3-PA,Q9V405,Rpt3
25775,FBpp0312031,Rpt3-PB,Q9V405,Rpt3
25776,FBpp0073293,CDK2AP1-PA,Q9VZ27,CDK2AP1
25777,FBpp0303413,CDK2AP1-PB,M9PEA2,CDK2AP1
25778,FBpp0073294,CG15202-PA,Q9VZ25,CG15202
25779,FBpp0298016,CG15202-PB,Q9VZ25,CG15202
25780,FBpp0073295,CG15201-PA,Q9VZ24,CG15201
25781,FBpp0073296,Lint-1-PA,Q9VZ22,Lint
25782,FBpp0309787,Lint-1-PE,Q9VZ22,Lint
25783,FBpp0304129,Lint-1-PC,C6SV09,Lint
25784,FBpp0304130,Lint-1-PD,C6SV09,Lint
25785,FBpp0073299,Dlic-PD,Q9VZ20,Dlic
25786,FBpp0073300,Dlic-PB,Q8IR93,Dlic
25787,FBpp0073297,Dlic-PA,Q9VZ20,Dlic
25788,FBpp0073301,CG15200-PA,Q9VZ17,CG15200
25789,FBpp0073302,CG11106-PA,Q9VZ15,CG11106
25790,FBpp0309788,CG11106-PB,Q9VZ15,CG11106
25791,FBpp0073303,CG15198-PA,Q9VZ12,CG15198
25792,FBpp0073304,Gapvd1-PA,Q9VZ08,Gapvd1
25793,FBpp0073306,CG11756-PA,Q9VZ03,CG11756
25794,FBpp0073307,CG1738-PA,Q9VZ02,CG1738
25795,FBpp0073308,NdufV3-PA,Q9VZ01,NdufV3
25796,FBpp0073309,CG1737-PA,Q9VZ00,CG1737
25797,FBpp0309056,CG1737-PB,Q9VZ00,CG1737
25798,FBpp0309057,CG1737-PC,X2JEU3,CG1737
25799,FBpp0073310,dsh-PA,P51140,dsh
25800,FBpp0073313,hop-PA,Q24592,hop
25801,FBpp0298826,GCS1-PC,Q9VZ04,GCS1
25802,FBpp0288666,GCS1-PB,Q9VZ04,GCS1
25803,FBpp0288392,Kap3-PF,B7Z139,Kap3
25804,FBpp0288393,Kap3-PG,Q9VZ07,Kap3
25805,FBpp0288394,Kap3-PH,A8JUR4,Kap3
25806,FBpp0309844,Kap3-PM,A8JUR5,Kap3
25807,FBpp0309845,Kap3-PN,M9PGW1,Kap3
25808,FBpp0073316,l(1)10Bb-PA,O97454,l(1)10Bb
25809,FBpp0073317,sisA-PA,Q9VZ09,sisA
25810,FBpp0073323,CG1394-PA,Q9VZ18,CG1394
25811,FBpp0312026,CG1394-PB,Q9VZ18,CG1394
25812,FBpp0073324,Antdh-PA,Q9VZ19,Antdh
25813,FBpp0073325,CG32668-PA,Q8IR94,CG32668
25814,FBpp0073327,Ran-PB,Q9VZ23,Ran
25815,FBpp0073328,Ran-PA,Q9VZ23,Ran
25816,FBpp0309150,Ran-PC,Q9VZ23,Ran
25817,FBpp0309151,Ran-PD,Q9VZ23,Ran
25818,FBpp0073329,CG15199-PA,Q9VZ26,CG15199
25819,FBpp0298018,CG15199-PB,Q9VZ26,CG15199
25820,FBpp0073330,ssp7-PA,Q8IR95,ssp7
25821,FBpp0073331,Klp10A-PA,Q960Z0,Klp10A
25822,FBpp0073332,Klp10A-PE,Q960Z0,Klp10A
25823,FBpp0073333,Klp10A-PD,Q960Z0,Klp10A
25824,FBpp0073334,Klp10A-PB,Q960Z0,Klp10A
25825,FBpp0073335,Klp10A-PC,Q960Z0,Klp10A
25826,FBpp0312027,Klp10A-PF,Q960Z0,Klp10A
25827,FBpp0073336,SrpRalpha-PA,Q9U5L1,SrpRalpha
25828,FBpp0073337,CG11122-PA,Q9VZ30,CG11122
25829,FBpp0073338,Tim8-PA,Q9Y1A3,Tim8
25830,FBpp0310233,Tim8-PB,Q9Y1A3,Tim8
25831,FBpp0301161,CG15196-PC,M9NDU3,CG15196
25832,FBpp0290073,CG15196-PB,Q9VYZ3,CG15196
25833,FBpp0073344,Gs2-PB,Q494K4,Gs2
25834,FBpp0073345,Gs2-PC,P20478,Gs2
25835,FBpp0089332,Gs2-PA,,Gs2
25836,FBpp0310162,Gs2-PD,X2JDA5,Gs2
25837,FBpp0310163,Gs2-PE,P20478,Gs2
25838,FBpp0310164,Gs2-PF,P20478,Gs2
25839,FBpp0073346,Sk1-PB,Q9VYY8,Sk1
25840,FBpp0073347,Sk1-PA,Q9VYY8,Sk1
25841,FBpp0073348,HP5-PB,Q9VYY7,HP5
25842,FBpp0073349,HP5-PA,Q960N6,HP5
25843,FBpp0304865,HP5-PC,M9PHL2,HP5
25844,FBpp0073352,Cyp4g15-PA,Q9VYY4,Cyp4g15
25845,FBpp0312025,Cyp4g15-PC,Q9VYY4,Cyp4g15
25846,FBpp0073354,Uba5-PA,Q9VYY3,Uba5
25847,FBpp0073355,Spase25-PA,Q9VYY2,Spase25
25848,FBpp0309254,Spase25-PB,Q9VYY2,Spase25
25849,FBpp0309255,Spase25-PC,Q9VYY2,Spase25
25850,FBpp0309256,Drak-PE,Q0KHT7,Drak
25851,FBpp0290242,Drak-PC,Q0KHT7,Drak
25852,FBpp0290243,Drak-PD,Q0KHT7,Drak
25853,FBpp0073358,PGRP-SA-PA,Q9VYX7,PGRP
25854,FBpp0309257,PGRP-SA-PB,Q9VYX7,PGRP
25855,FBpp0073359,CG11699-PA,Q9VYX5,CG11699
25856,FBpp0390636,CG11699-PB,Q9VYX5,CG11699
25857,FBpp0073360,Reepl1-PA,Q9VYX3,Reepl1
25858,FBpp0304863,Reepl1-PB,M9PH97,Reepl1
25859,FBpp0073361,CG11696-PA,Q9VYX2,CG11696
25860,FBpp0073362,CG11695-PA,Q9VYX0,CG11695
25861,FBpp0290094,CG11695-PB,E1JJI1,CG11695
25862,FBpp0073363,nod-PA,P18105,nod
25863,FBpp0309258,nod-PB,P18105,nod
25864,FBpp0073366,rho-4-PA,Q9VYW6,rho
25865,FBpp0073365,rho-4-PB,Q9VYW6,rho
25866,FBpp0073367,CG1703-PA,Q9VYW4,CG1703
25867,FBpp0310240,CG1703-PB,Q9VYW4,CG1703
25868,FBpp0073368,Met-PA,Q9VYW2,Met
25869,FBpp0310182,Met-PB,Q9VYW2,Met
25870,FBpp0073369,Ptp10D-PB,,Ptp10D
25871,FBpp0271743,Ptp10D-PE,,Ptp10D
25872,FBpp0303418,Ptp10D-PF,P35992,Ptp10D
25873,FBpp0303419,Ptp10D-PG,P35992,Ptp10D
25874,FBpp0303420,Ptp10D-PH,,Ptp10D
25875,FBpp0303823,Ptp10D-PI,,Ptp10D
25876,FBpp0073371,bif-PB,Q8IR86,bif
25877,FBpp0073372,bif-PC,Q9VYV8,bif
25878,FBpp0306539,bif-PD,M9PGW8,bif
25879,FBpp0306540,bif-PE,M9PHL6,bif
25880,FBpp0306541,bif-PF,M9PHA0,bif
25881,FBpp0073376,CG2444-PA,Q9VYV6,CG2444
25882,FBpp0312032,CG2444-PB,Q9VYV6,CG2444
25883,FBpp0073377,Vlet-PA,Q0KHT4,Vlet
25884,FBpp0073378,Vlet-PB,Q9VYV9,Vlet
25885,FBpp0073379,Vlet-PC,Q0KHT4,Vlet
25886,FBpp0073381,CG2247-PA,Q9VYW5,CG2247
25887,FBpp0297270,CG2247-PB,Q9VYW5,CG2247
25888,FBpp0297271,CG2247-PC,M9NED4,CG2247
25889,FBpp0297272,CG2247-PD,M9NF18,CG2247
25890,FBpp0073382,CG2533-PA,Q9VYW7,CG2533
25891,FBpp0073384,pkm-PB,Q7KV34,pkm
25892,FBpp0073385,e(y)2-PA,Q9VYX1,e(y)2
25893,FBpp0073386,Kmn1-PA,Q9VYX4,Kmn1
25894,FBpp0390637,Kmn1-PB,Q9VYX4,Kmn1
25895,FBpp0073387,Polr2A-PA,P04052,Polr2A
25896,FBpp0073388,CG1572-PA,Q9VYX8,CG1572
25897,FBpp0073389,CG1572-PB,Q9VYX8,CG1572
25898,FBpp0308750,CG1572-PC,Q9VYX8,CG1572
25899,FBpp0308751,CG1572-PD,Q9VYX8,CG1572
25900,FBpp0073390,CG33235-PA,Q7KV35,CG33235
25901,FBpp0312370,Or10a-PB,Q9VYZ1,Or10a
25902,FBpp0312371,Gr10a-PB,P58950,Gr10a
25903,FBpp0073395,Gr10b-PA,Q9VYZ2,Gr10b
25904,FBpp0073396,prtp-PA,Q9VYV3,prtp
25905,FBpp0305170,prtp-PD,M9PGX2,prtp
25906,FBpp0292397,prtp-PB,Q9VYV3,prtp
25907,FBpp0292398,prtp-PC,Q9VYV3,prtp
25908,FBpp0073397,Tango10-PB,Q7K187,Tango10
25909,FBpp0073398,Tango10-PA,Q7K187,Tango10
25910,FBpp0305171,Tango10-PC,Q7K187,Tango10
25911,FBpp0111892,CG15221-PB,Q9VYV0,CG15221
25912,FBpp0073400,m-PA,Q9VYU8,m
25913,FBpp0073401,Karl-PA,Q9VYU5,Karl
25914,FBpp0073402,Karl-PB,Q9VYU5,Karl
25915,FBpp0312033,Karl-PC,Q9VYU5,Karl
25916,FBpp0312034,Karl-PD,Q9VYU5,Karl
25917,FBpp0073409,Cyp28c1-PA,Q9VYT8,Cyp28c1
25918,FBpp0305230,Cyp28c1-PB,Q9VYT8,Cyp28c1
25919,FBpp0271765,ATP7-PB,Q9VYT4,ATP7
25920,FBpp0306530,ATP7-PC,Q9VYT4,ATP7
25921,FBpp0073411,CG1847-PA,Q9VYT2,CG1847
25922,FBpp0303439,CG1847-PC,Q8IR85,CG1847
25923,FBpp0428178,CG1847-PD,,CG1847
25924,FBpp0073413,CG15739-PA,Q9VYT0,CG15739
25925,FBpp0303978,CG15739-PB,Q9VYT0,CG15739
25926,FBpp0073414,SelG-PA,Q7Z2C4,SelG
25927,FBpp0073415,CG1840-PA,Q9VYS6,CG1840
25928,FBpp0303980,CG1840-PB,M9PED4,CG1840
25929,FBpp0073416,sicily-PA,Q9VYS5,sicily
25930,FBpp0311993,sicily-PB,Q9VYS5,sicily
25931,FBpp0073418,CG1806-PA,Q9VYR3,CG1806
25932,FBpp0308689,CG1806-PB,Q9VYR3,CG1806
25933,FBpp0073419,regucalcin-PA,Q9VYR1,regucalcin
25934,FBpp0073420,regucalcin-PC,Q9VYR1,regucalcin
25935,FBpp0073421,regucalcin-PB,Q9VYR1,regucalcin
25936,FBpp0073422,regucalcin-PD,Q76NR6,regucalcin
25937,FBpp0073423,CG1492-PA,Q9VYR2,CG1492
25938,FBpp0312345,CG1492-PB,Q9VYR2,CG1492
25939,FBpp0073424,fw-PA,Q9VYR4,fw
25940,FBpp0111718,fw-PB,A8JUT1,fw
25941,FBpp0309601,fw-PC,Q9VYR4,fw
25942,FBpp0073425,CG18130-PA,Q9VYR5,CG18130
25943,FBpp0073426,tsg-PA,P54356,tsg
25944,FBpp0304587,gd-PC,,gd
25945,FBpp0304588,gd-PD,O62589,gd
25946,FBpp0304589,gd-PE,,gd
25947,FBpp0312566,gd-PF,,gd
25948,FBpp0073429,Pdzd8-PA,Q9VYR9,Pdzd8
25949,FBpp0073430,Sclp-PA,Q9VYS0,Sclp
25950,FBpp0291392,Sclp-PB,C0PV74,Sclp
25951,FBpp0304137,Sclp-PC,H0RNK3,Sclp
25952,FBpp0073433,Upf1-PA,Q9VYS3,Upf1
25953,FBpp0309612,Upf1-PB,Q9VYS3,Upf1
25954,FBpp0112943,CG10353-PC,Q9VYS8,CG10353
25955,FBpp0112944,CG10353-PD,Q76NS2,CG10353
25956,FBpp0303981,CG10353-PF,Q76NS2,CG10353
25957,FBpp0303984,CG10353-PI,Q9VYS8,CG10353
25958,FBpp0311035,CG10353-PK,M9PJJ8,CG10353
25959,FBpp0311036,CG10353-PL,M9PGX9,CG10353
25960,FBpp0300413,CG10353-PE,Q76NS2,CG10353
25961,FBpp0303979,CG10352-PB,M9PJJ5,CG10352
25962,FBpp0073437,BORCS5-PA,Q9VYT1,BORCS5
25963,FBpp0073438,Nrd1-PA,Q9VYT3,Nrd1
25964,FBpp0073439,CG10347-PB,Q9VYT5,CG10347
25965,FBpp0073440,CG10347-PA,Q9VYT5,CG10347
25966,FBpp0073441,p24-1-PA,Q9VYT6,p24
25967,FBpp0306531,p24-1-PB,Q9VYT6,p24
25968,FBpp0292360,CG15740-PB,Q9VYT7,CG15740
25969,FBpp0073443,CG15741-PA,Q9VYT9,CG15741
25970,FBpp0073445,Hsc70-3-PB,P29844,Hsc70
25971,FBpp0073446,Hsc70-3-PA,P29844,Hsc70
25972,FBpp0073447,Hsc70-3-PD,P29844,Hsc70
25973,FBpp0073448,Hsc70-3-PC,P29844,Hsc70
25974,FBpp0311376,Hsc70-3-PE,P29844,Hsc70
25975,FBpp0073449,dy-PA,Q9VYU7,dy
25976,FBpp0073450,CG9360-PA,Q9VYU9,CG9360
25977,FBpp0073452,Amun-PB,Q9VYV4,Amun
25978,FBpp0073453,Amun-PD,Q9VYV4,Amun
25979,FBpp0073454,Amun-PC,Q9VYV4,Amun
25980,FBpp0073455,Amun-PE,Q9VYV4,Amun
25981,FBpp0073456,Amun-PA,Q9VYV4,Amun
25982,FBpp0292399,Amun-PF,Q9VYV4,Amun
25983,FBpp0292400,Amun-PG,Q9VYV4,Amun
25984,FBpp0292401,Amun-PH,Q9VYV4,Amun
25985,FBpp0292402,Amun-PI,Q9VYV4,Amun
25986,FBpp0311374,Amun-PL,Q9VYV4,Amun
25987,FBpp0305930,Amun-PJ,Q9VYV4,Amun
25988,FBpp0305931,Amun-PK,Q9VYV4,Amun
25989,FBpp0073457,FucT6-PA,Q9VYV5,FucT6
25990,FBpp0073458,Lsm12a-PA,Q9VYR0,Lsm12a
25991,FBpp0073459,Tango4-PA,Q9VYQ9,Tango4
25992,FBpp0073460,Cyp318a1-PA,Q9VYQ5,Cyp318a1
25993,FBpp0290140,CG2750-PB,Q9VYP5,CG2750
25994,FBpp0305876,CG2750-PC,M9PHE1,CG2750
25995,FBpp0073466,CG32655-PA,Q8IR83,CG32655
25996,FBpp0073467,CG1924-PA,Q9I7S9,CG1924
25997,FBpp0428418,CG11356-PB,,CG11356
25998,FBpp0290058,CG15734-PC,Q9VYP9,CG15734
25999,FBpp0290059,CG15734-PD,Q9VYP9,CG15734
26000,FBpp0073470,moon-PA,Q9VYQ0,moon
26001,FBpp0073471,Uch-L5R-PA,Q9VYQ3,Uch
26002,FBpp0073473,Cyp311a1-PB,Q9VYQ7,Cyp311a1
26003,FBpp0073474,Usp7-PB,Q9VYQ8,Usp7
26004,FBpp0309600,Usp7-PC,X2JEX7,Usp7
26005,FBpp0073475,Chrac-16-PA,Q9V452,Chrac
26006,FBpp0308688,Chrac-16-PB,Q9V452,Chrac
26007,FBpp0073476,CG2577-PA,Q9VYN5,CG2577
26008,FBpp0073477,CG2574-PA,Q9VYN3,CG2574
26009,FBpp0073480,CG15927-PA,Q9VYN0,CG15927
26010,FBpp0312044,CG15927-PB,Q9VYN0,CG15927
26011,FBpp0073483,Cpr11A-PA,Q9VYM5,Cpr11A
26012,FBpp0073484,Lsp1alpha-PA,P11995,Lsp1alpha
26013,FBpp0073485,mdu-PA,Q9VYM2,mdu
26014,FBpp0073486,Cpr11B-PA,Q9VYM0,Cpr11B
26015,FBpp0305360,Cpr11B-PB,M9PGZ2,Cpr11B
26016,FBpp0112357,Sec16-PE,A8JUU1,Sec16
26017,FBpp0112356,Sec16-PD,A8JUU3,Sec16
26018,FBpp0309103,Sec16-PH,X2JJP5,Sec16
26019,FBpp0309104,Sec16-PI,X2JEM2,Sec16
26020,FBpp0309105,Sec16-PJ,X2JEY9,Sec16
26021,FBpp0301987,Sec16-PF,M9PHF1,Sec16
26022,FBpp0073488,Fpgs1-PA,Q9VYL1,Fpgs1
26023,FBpp0312046,Fpgs1-PB,X2JDF2,Fpgs1
26024,FBpp0073489,CG11085-PA,Q9VYL0,CG11085
26025,FBpp0073490,CG1463-PA,Q8SX25,CG1463
26026,FBpp0312075,CG1463-PC,Q8SX25,CG1463
26027,FBpp0302582,CG1463-PB,Q8SX25,CG1463
26028,FBpp0073491,CG1824-PA,Q9VYL5,CG1824
26029,FBpp0073495,Pits-PC,Q9VYL7,Pits
26030,FBpp0271753,Pits-PD,B7Z143,Pits
26031,FBpp0304107,Pits-PE,M9PHN7,Pits
26032,FBpp0073500,Mks1-PA,Q9VYM3,Mks1
26033,FBpp0073501,Rab40-PA,Q9VYM8,Rab40
26034,FBpp0073502,Rab40-PB,Q8IR80,Rab40
26035,FBpp0308873,Rab40-PC,Q9VYM8,Rab40
26036,FBpp0073503,CG15731-PA,Q9VYM9,CG15731
26037,FBpp0073505,CG32651-PA,Q8IR82,CG32651
26038,FBpp0307907,Ir11a-PB,Q9VYN4,Ir11a
26039,FBpp0073507,CG15728-PA,Q9VYK9,CG15728
26040,FBpp0300331,CG15728-PB,Q9VYK9,CG15728
26041,FBpp0073508,CG2540-PA,Q9VYK7,CG2540
26042,FBpp0073511,Tomosyn-PC,Q9VYK6,Tomosyn
26043,FBpp0309352,Tomosyn-PK,Q9VYK5,Tomosyn
26044,FBpp0309353,Tomosyn-PL,Q9VYK5,Tomosyn
26045,FBpp0289604,Tomosyn-PF,Q9VYK6,Tomosyn
26046,FBpp0300332,Tomosyn-PH,A4V4D2,Tomosyn
26047,FBpp0300333,Tomosyn-PI,Q9VYK6,Tomosyn
26048,FBpp0300334,Tomosyn-PJ,A4V4D2,Tomosyn
26049,FBpp0073513,CkIalpha-PB,P54367,CkIalpha
26050,FBpp0073515,CkIalpha-PA,P54367,CkIalpha
26051,FBpp0309354,CkIalpha-PE,P54367,CkIalpha
26052,FBpp0289609,CkIalpha-PD,P54367,CkIalpha
26053,FBpp0311372,CkIalpha-PF,P54367,CkIalpha
26054,FBpp0311373,CkIalpha-PG,P54367,CkIalpha
26055,FBpp0073518,CG15725-PA,Q9VYJ8,CG15725
26056,FBpp0073519,CG4004-PA,Q9VYJ7,CG4004
26057,FBpp0309357,CG4004-PD,Q9VYJ7,CG4004
26058,FBpp0311957,CG4004-PE,Q9VYJ7,CG4004
26059,FBpp0305871,CG4004-PC,M9PHP0,CG4004
26060,FBpp0428091,CG4004-PF,,CG4004
26061,FBpp0073521,Agpat1-PA,Q9VYJ4,Agpat1
26062,FBpp0073522,Agpat1-PB,Q9VYJ4,Agpat1
26063,FBpp0305378,Agpat1-PC,Q9VYJ4,Agpat1
26064,FBpp0073523,Nep6-PA,Q9VYJ1,Nep6
26065,FBpp0294042,Nep6-PB,Q9VYJ1,Nep6
26066,FBpp0073524,mRpL49-PA,Q9VYI3,mRpL49
26067,FBpp0309878,mRpL49-PB,Q9VYI3,mRpL49
26068,FBpp0073525,CG4645-PA,Q9VYI1,CG4645
26069,FBpp0312048,CG4645-PC,Q9VYI1,CG4645
26070,FBpp0310242,CG4645-PB,Q9VYI1,CG4645
26071,FBpp0073526,Brms1-PA,Q9VYI2,Brms1
26072,FBpp0073527,CG4404-PA,Q9VYI4,CG4404
26073,FBpp0073528,Flad1-PA,Q9VYI5,Flad1
26074,FBpp0073529,Flad1-PB,Q8IR76,Flad1
26075,FBpp0073530,Coq8-PA,Q9VYI6,Coq8
26076,FBpp0073531,CG32650-PA,Q9VYI7,CG32650
26077,FBpp0073532,CG4661-PA,Q9VYI8,CG4661
26078,FBpp0073535,CG32647-PB,Q9VYJ3,CG32647
26079,FBpp0073536,CG32647-PA,Q9VYJ3,CG32647
26080,FBpp0309358,CG32647-PC,Q9VYJ3,CG32647
26081,FBpp0311955,CG32647-PD,Q9VYJ3,CG32647
26082,FBpp0073537,pira-PA,Q9VYJ5,pira
26083,FBpp0311949,pira-PB,Q9VYJ5,pira
26084,FBpp0073538,Paics-PA,Q9I7S8,Paics
26085,FBpp0305933,Paics-PB,F0JAN1,Paics
26086,FBpp0073542,Aven-PA,Q9VYK8,Aven
26087,FBpp0311951,Aven-PB,Q9VYK8,Aven
26088,FBpp0294049,CG32642-PB,Q8IR75,CG32642
26089,FBpp0312038,CG32642-PE,Q8IR75,CG32642
26090,FBpp0294050,Mur11Da-PD,Q8IR74,Mur11Da
26091,FBpp0294051,CG15721-PB,Q9VYH8,CG15721
26092,FBpp0073547,CG32643-PA,Q8IR73,CG32643
26093,FBpp0073548,CG2209-PA,Q9I7S5,CG2209
26094,FBpp0073552,CG2200-PA,Q9VYH3,CG2200
26095,FBpp0309262,CG2200-PB,Q9VYH3,CG2200
26096,FBpp0073554,CG15717-PA,Q9VYG8,CG15717
26097,FBpp0308733,CG15717-PC,Q9VYG8,CG15717
26098,FBpp0310939,CG15717-PE,Q9VYG8,CG15717
26099,FBpp0073555,MFS10-PA,Q9VYG7,MFS10
26100,FBpp0308735,MFS10-PC,Q9VYG7,MFS10
26101,FBpp0308734,MFS10-PB,Q9VYG7,MFS10
26102,FBpp0073556,CG32645-PB,Q9VYG5,CG32645
26103,FBpp0073557,CG4332-PA,Q9VYG3,CG4332
26104,FBpp0073558,CG12096-PA,Q9VYG1,CG12096
26105,FBpp0309259,CG12096-PB,Q9VYG1,CG12096
26106,FBpp0309260,CG12096-PC,Q9VYG1,CG12096
26107,FBpp0073559,CG32640-PA,Q8I079,CG32640
26108,FBpp0073560,CG32641-PA,Q8I079,CG32641
26109,FBpp0073561,REG-PA,Q9V3P3,REG
26110,FBpp0302766,REG-PB,Q9V3P3,REG
26111,FBpp0073562,mew-PA,,mew
26112,FBpp0073563,mew-PB,Q24247,mew
26113,FBpp0309167,mew-PF,X2JDJ5,mew
26114,FBpp0303424,mew-PE,,mew
26115,FBpp0302767,mew-PC,,mew
26116,FBpp0302768,mew-PD,,mew
26117,FBpp0073564,CG15742-PA,Q9VYF5,CG15742
26118,FBpp0288641,CG15742-PB,B7Z148,CG15742
26119,FBpp0288642,CG15742-PC,B7Z148,CG15742
26120,FBpp0073565,CG32639-PA,Q8IR70,CG32639
26121,FBpp0073568,Coq5-PA,Q9VYF8,Coq5
26122,FBpp0311953,Coq5-PB,Q9VYF8,Coq5
26123,FBpp0311954,Coq5-PC,Q9VYF8,Coq5
26124,FBpp0073569,CG12723-PA,Q7Z2C5,CG12723
26125,FBpp0073572,Bap60-PA,Q9VYG2,Bap60
26126,FBpp0290904,CG4318-PB,Q9VYG4,CG4318
26127,FBpp0289681,CG32638-PB,Q8IR72,CG32638
26128,FBpp0073576,Fer3HCH-PA,Q9VYH1,Fer3HCH
26129,FBpp0073578,hep-PA,Q23977,hep
26130,FBpp0073579,hep-PC,M9PH06,hep
26131,FBpp0309264,hep-PF,X2JJV1,hep
26132,FBpp0303422,hep-PD,M9PEF9,hep
26133,FBpp0303423,hep-PE,M9PH06,hep
26134,FBpp0428279,hep-PG,,hep
26135,FBpp0428280,hep-PH,,hep
26136,FBpp0073581,CG12715-PA,Q9VYH4,CG12715
26137,FBpp0310198,CG12715-PB,Q9VYH4,CG12715
26138,FBpp0301612,CG15719-PC,Q9VYH6,CG15719
26139,FBpp0302669,CG15719-PD,Q9VYH6,CG15719
26140,FBpp0073583,CG12716-PA,Q9VYH7,CG12716
26141,FBpp0073584,hec-PA,Q9VYH9,hec
26142,FBpp0310245,hec-PB,Q9VYH9,hec
26143,FBpp0073585,comt-PA,P46461,comt
26144,FBpp0305521,comt-PB,P46461,comt
26145,FBpp0073586,CG15743-PA,Q9VYF2,CG15743
26146,FBpp0311952,CG15743-PC,Q9VYF2,CG15743
26147,FBpp0305522,CG15743-PB,Q9VYF2,CG15743
26148,FBpp0073587,Remo-PA,Q7KV24,Remo
26149,FBpp0308968,CG1622-PC,X2JF51,CG1622
26150,FBpp0073588,CG1622-PA,Q9VYE9,CG1622
26151,FBpp0302613,CG1622-PB,M9PHQ4,CG1622
26152,FBpp0073594,Prx2-PB,Q9V3P0,Prx2
26153,FBpp0073595,Prx2-PA,Q9V3P0,Prx2
26154,FBpp0308756,Prx2-PC,Q9V3P0,Prx2
26155,FBpp0308757,Prx2-PD,Q9V3P0,Prx2
26156,FBpp0311371,Prx2-PE,Q9V3P0,Prx2
